Name,DataType,Unit,StateID,Persistence
Cockpit_Crouzet_H145_PILOT_CYCLIC_BEEP_TRIM_RIGHT_State,Double,,2454801437,False
Cockpit_Crouzet_H145_PILOT_CYCLIC_BEEP_TRIM_UP_State,Double,,4118624661,False
Cockpit_Crouzet_H145_PILOT_CYCLIC_HOOK1_State,Double,,3348757384,False
Cockpit_Crouzet_H145_PILOT_CYCLIC_HOOK2_State,Double,,4134658325,False
Cockpit_Crouzet_H145_PILOT_CYCLIC_HTAWS_MUTE_State,Double,,1256486819,False
Cockpit_Crouzet_H145_PILOT_CYCLIC_PTT_INTERCOM_State,Double,,3491105614,False
Cockpit_Crouzet_H145_PILOT_CYCLIC_PTT_RADIO_State,Double,,327974229,False
Cockpit_Crouzet_H145_PILOT_CYCLIC_RESET_State,Double,,437401371,False
Cockpit_Crouzet_H145_PILOT_CYCLIC_TRIM_REL_State,Double,,1949147331,False
Cockpit_Garmin_GTN750_CP_1_Direct_To_Status,Double,,2786496941,False
Cockpit_Garmin_GTN750_CP_1_Display_Touch,Double3,,2396430562,False
Cockpit_Garmin_GTN750_CP_1_Home_Status,Double,,1624538320,False
Cockpit_Garmin_GTN750_CP_1_Large_Concentric_Speed,Double,,1701841684,False
Cockpit_Garmin_GTN750_CP_1_Small_Concentric_Speed,Double,,982331894,False
Cockpit_Garmin_GTN750_CP_1_Small_Concentric_Status,Double,,2067123923,False
Cockpit_Garmin_GTN750_CP_1_Volume_Squelch_Speed,Double,,2285635996,False
Cockpit_Garmin_GTN750_CP_1_Volume_Squelch_Status,Double,,3605067693,False
Cockpit_Garmin_GTN750_CP_2_Direct_To_Status,Double,,1284525263,False
Cockpit_Garmin_GTN750_CP_2_Display_Touch,Double3,,2678835867,False
Cockpit_Garmin_GTN750_CP_2_Home_Status,Double,,3709734942,False
Cockpit_Garmin_GTN750_CP_2_Large_Concentric_Speed,Double,,1030660668,False
Cockpit_Garmin_GTN750_CP_2_Small_Concentric_Speed,Double,,1653840094,False
Cockpit_Garmin_GTN750_CP_2_Small_Concentric_Status,Double,,1322809472,False
Cockpit_Garmin_GTN750_CP_2_Volume_Squelch_Speed,Double,,2974065884,False
Cockpit_Garmin_GTN750_CP_2_Volume_Squelch_Status,Double,,2684735120,False
Cockpit_Hensoldt_EURONAV_CP_CLR_Status,Double,,2979420088,False
Cockpit_Hensoldt_EURONAV_CP_COM_Status,Double,,763382010,False
Cockpit_Hensoldt_EURONAV_CP_CONTROL_Status,Double,,769317557,False
Cockpit_Hensoldt_EURONAV_CP_ESC_Status,Double,,2145426410,False
Cockpit_Hensoldt_EURONAV_CP_FNC_Status,Double,,3378021839,False
Cockpit_Hensoldt_EURONAV_CP_MAP_Status,Double,,473270049,False
Cockpit_Hensoldt_EURONAV_CP_TFC_Status,Double,,1373337090,False
Cockpit_Hensoldt_EURONAV_CP_TWS_Status,Double,,2530939163,False
Cockpit_Hensoldt_EURONAV_CP_WXR_Status,Double,,1862231383,False
Cockpit_Telephonics_WEATHER_RADAR_TELEPHONICS_CP_Button_BCN_Status,Double,,2887568392,False
Cockpit_Telephonics_WEATHER_RADAR_TELEPHONICS_CP_Button_SRCH_Status,Double,,1525617352,False
Cockpit_Telephonics_WEATHER_RADAR_TELEPHONICS_CP_Button_Wx_Status,Double,,1393984455,False
Cockpit_Telephonics_WEATHER_RADAR_TELEPHONICS_CP_Button_WxA_Status,Double,,417319431,False
Cockpit_Telephonics_WEATHER_RADAR_TELEPHONICS_CP_Knob_BGPC_PushedState,Double,,2671165005,False
Cockpit_Telephonics_WEATHER_RADAR_TELEPHONICS_CP_Knob_BGPC_Status,Double,,964887236,False
Cockpit_Telephonics_WEATHER_RADAR_TELEPHONICS_CP_Knob_MODE_SELECTOR_Status,Double,,958284374,False
Cockpit_Telephonics_WEATHER_RADAR_TELEPHONICS_CP_Knob_SEARCH_GAIN_Status,Double,,1443908133,False
Cockpit_Telephonics_WEATHER_RADAR_TELEPHONICS_CP_Knob_TILT_PushedState,Double,,1119943809,False
Cockpit_Telephonics_WEATHER_RADAR_TELEPHONICS_CP_Knob_TILT_Status,Double,,1568912808,False
Cockpit_Thales_IESI_C16786_CAGE_Status,Double,,1848143376,False
Cockpit_Thales_IESI_C16786_DECR_Status,Double,,1701491415,False
Cockpit_Thales_IESI_C16786_INCR_Status,Double,,1444807719,False
Cockpit_Thales_IESI_C16786_ROTARY_Status,Double,,394185478,False
Cockpit_Thales_IESI_C16786_STD_Status,Double,,3284836769,False
Controls_Cyclic_StickCenterGuard,Boolean,,454674733,False
Debug_EnableDebugFsm,Boolean,,1073877547,False
Demo_Mode_File_Delete,String,,3850692986,False
Demo_Mode_File_Duration,Double,s,2804459373,False
Demo_Mode_File_List,String,,205431111,False
Demo_Mode_File_Load,String,,3860730824,False
Demo_Mode_File_Name,String,,4130043810,False
Demo_Mode_File_Save,String,,2524892427,False
Demo_Mode_File_Time,Double,s,2894884752,False
Demo_Mode_Player_Run,Boolean,,2615089921,False
Demo_Mode_Record_Available,Boolean,,2057853986,False
Demo_Mode_Record_Run,Boolean,,2228323311,False
Ebt_FlightManeuver,String,,677695791,False
Ebt_ScanningPattern_H125_LeftRight,Double,,3355805873,False
Ebt_ScanningPattern_H125_VemdRpm,Double,,786775081,False
Ebt_ScanningPatternProbabilities,String,,1803583968,False
Hardware_Altimeter_Adjustment,Double,,2220822041,False
Hardware_ArtificialHorizon_LevelAdjustment,Double,,1697763652,False
Hardware_ArtificialHorizon_PullToCage,Double,,2667811017,False
Hardware_AttitudeIndicatorAdjust,Double,,3902267301,False
Hardware_AttitudeIndicatorCage,Double,,97694313,False
Hardware_Audio_HeadSetVolume,Double,,794437866,False
Hardware_Audio_PilotIso,Double,,1605342539,False
Hardware_Audio_VoxSquelch,Double,,1972823631,False
Hardware_Autopilot_SelectHeading,Double,,427892216,False
Hardware_CabinAir,Double,,2325747017,False
Hardware_CargoHookLoadIndicator_UnZero,Double,,2565742400,False
Hardware_CargoHookLoadIndicator_Zero,Double,,2957321786,False
Hardware_Clock_Left_Encoder,Double,,3671209297,False
Hardware_Clock_ResetSwitch_Adc,Double,,1269872157,False
Hardware_Clock_Right_Encoder,Double,,3391199387,False
Hardware_Clock_StartStop_Switch,Double,,4107989314,False
Hardware_Clutch,Double,,3586246699,False
Hardware_Clutch_Guard,Double,,3576178279,False
Hardware_Collective_Friction,Double,0-1,2590494337,False
Hardware_Collective_GovernorSwitch,Double,,2363840861,False
Hardware_Com_ChannelChange,Double,,1216598118,False
Hardware_Com_EmergencyLocatorTransmitter,Double,,2779811087,False
Hardware_Com_FrequencyChange,Double,,2904167388,False
Hardware_Com_PushToTalk,Double,,1581267161,False
Hardware_Communication_PilotPushToTalk,Double,,4025704798,False
Hardware_Communication_PilotPushToTalk2,Double,,2531864991,False
Hardware_Controls_ChronometerReset,Double,,2115696762,False
Hardware_Controls_ChronometerStartStop,Double,,3898206154,False
Hardware_Controls_CollectiveHoldDown,Double,,1879505128,False
Hardware_Controls_Crank,Double,,405594618,False
Hardware_Controls_Defrost,Double,,1601166940,False
Hardware_Controls_FloatArm,Double,,2732341435,False
Hardware_Controls_FuelPump,Double,,2885619987,False
Hardware_Controls_FuelShutoff,Double,,441830544,False
Hardware_Controls_Heater,Double,,105674759,False
Hardware_Controls_HelicopterThrottle,Double,,4066202059,False
Hardware_Controls_Hook,Double,,3118109625,False
Hardware_Controls_HookSelect,Double,,1683713257,False
Hardware_Controls_Jettision,Double,,196602823,False
Hardware_Controls_JettisionGuard,Double,,394133348,False
Hardware_Controls_Lighting_Annunciator,Double,,1500331376,False
Hardware_Controls_Lighting_AntiCollision,Double,,1464927020,False
Hardware_Controls_Lighting_Landing,Double,,2888115087,False
Hardware_Controls_Lighting_LeftDomeLight,Double,,772067971,False
Hardware_Controls_Lighting_RightDomeLight,Double,,3301181457,False
Hardware_Controls_Lighting_Strobe,Double,,2928414803,False
Hardware_Controls_Lighting_Taxi,Double,,3814193514,False
Hardware_Controls_MirrorDeIce,Double,,3299014313,False
Hardware_Controls_NAVCOM1,Double,,4054452722,False
Hardware_Controls_PitotHeat,Double,,3645293884,False
Hardware_Controls_RemoteHook,Double,,1849695984,False
Hardware_Controls_RotorBrake,Double,,738096043,False
Hardware_Controls_SandFilter,Double,,2097350862,False
Hardware_Controls_Spare0,Double,,1526910627,False
Hardware_Controls_Spare1,Double,,738590261,False
Hardware_Controls_Spare2,Double,,3037507471,False
Hardware_Controls_Spare3,Double,,3255541529,False
Hardware_Controls_Spare4,Double,,1550781114,False
Hardware_Controls_Spare5,Double,,728250924,False
Hardware_Controls_Square0,Double,,2037000655,False
Hardware_Controls_StandbyInstruments,Double,,1115586842,False
Hardware_Controls_StickSpareCenterLower,Double,,3691840439,False
Hardware_Controls_StickSpareCenterUpper,Double,,3167266568,False
Hardware_Controls_StickSpareLeft,Double,,1620777932,False
Hardware_Controls_StickSpareRight,Double,,1701572121,False
Hardware_Controls_StickSpareThumb,Double,,3298183894,False
Hardware_Controls_TASMute,Double,,1363495456,False
Hardware_Controls_TrafficAlertSystem,Double,,1723228067,False
Hardware_Controls_Wiper,Double,,2419046506,False
Hardware_CoolieHat_CollectiveLeftRight,Double,,642357412,False
Hardware_CoolieHat_MirrorUpDown,Double,,685640537,False
Hardware_CoolieHat_StickLowerUpDown,Double,,3599416138,False
Hardware_CycleCounter,Double,,1337166116,False
Hardware_Cyclic_Friction,Double,0-1,1169465987,False
Hardware_Cyclic_MiddleAxis,Double,,4000893011,False
Hardware_Cyclic_Trim,Double,,982216237,False
Hardware_Electrical_AlternatorSwitch,Double,,2450778321,False
Hardware_Electrical_Avionics,Double,,2917982920,False
Hardware_Electrical_Battery,Double,,3964831789,False
Hardware_Electrical_BatteryGuard,Double,,3801878423,False
Hardware_Electrical_BatterySwitch,Double,,2468171128,False
Hardware_Electrical_Generator,Double,,2209591699,False
Hardware_Electrical_Horn,Double,,381802901,False
Hardware_Engine_CarburetorHeat,Double,,2914987636,False
Hardware_Engine_CarburetorHeat_Guard,Double,,1583759485,False
Hardware_Engine_IgnitionKey,Double,,3178033378,False
Hardware_Engine_Mixture,Double,,97298330,False
Hardware_Engine_Mixture_Button,Double,,3659294939,False
Hardware_EngineStart,Double,,1676888375,False
Hardware_EngineStartGuard,Double,,1654438404,False
Hardware_ESI500_Menu,Double,,2213913323,False
Hardware_ESI500_SelectKnob,Double,,1145477697,False
Hardware_ESI500_SelectSwitch,Double,,174945970,False
Hardware_ExternalLoadMechanicalRelease,Double,,202264823,False
Hardware_Fire_Test,Double,,750466567,False
Hardware_G500_Bidir_Gps1Course,Double,rad,294224991,False
Hardware_G500_Bidir_HdgBug,Double,rad,580739016,False
Hardware_G500_Bidir_Nav1Course,Double,rad,516421571,False
Hardware_G500_Enc1Large,Int32,,182746376,False
Hardware_G500_Enc1Small,Int32,,650821285,False
Hardware_G500_Enc2Large,Int32,,2356154278,False
Hardware_G500_Enc2Small,Int32,,2690567179,False
Hardware_G500_PowerButton,Boolean,,1811156450,False
Hardware_G500_RotaryButton1,Boolean,,4046461952,False
Hardware_G500_RotaryButton2,Boolean,,1748585914,False
Hardware_G500_Touch,Double3,,6417134,False
Hardware_GMA350H_AudioDistribute,Double,,2565135583,False
Hardware_GMA350H_AudioVolume,Double,,55391156,False
Hardware_GMA350H_AuxiliaryAudioSelect,Double,,3173479400,False
Hardware_GMA350H_COM1AudioSelect,Double,,4158888556,False
Hardware_GMA350H_COM2AudioSelect,Double,,2155694236,False
Hardware_GMA350H_COM3AudioSelect,Double,,467141875,False
Hardware_GMA350H_CopilotAudioSelect,Double,,3702535445,False
Hardware_GMA350H_Cursor,Double,,1360924962,False
Hardware_GMA350H_EntertaimentAudioSelect,Double,,677442283,False
Hardware_GMA350H_ManualSquelchSelect,Double,,3551220051,False
Hardware_GMA350H_MarkerMute,Double,,2838953516,False
Hardware_GMA350H_Microphone1AudioSelect,Double,,129497346,False
Hardware_GMA350H_Microphone2AudioSelect,Double,,1881746418,False
Hardware_GMA350H_Microphone3AudioSelect,Double,,3951847325,False
Hardware_GMA350H_MusicAudioSelect,Double,,645188787,False
Hardware_GMA350H_NAV1AudioSelect,Double,,2478351513,False
Hardware_GMA350H_NAV2AudioSelect,Double,,3827725929,False
Hardware_GMA350H_PassengerAudioSelect,Double,,475573975,False
Hardware_GMA350H_PilotAudioSelect,Double,,550360555,False
Hardware_GMA350H_SpeakerAudioSelect,Double,,3231221164,False
Hardware_GNC255_Button_ChanelSwitch,Double,,3405737928,False
Hardware_GNC255_Button_CLR,Double,,193833664,False
Hardware_GNC255_Button_CN,Double,,3071406231,False
Hardware_GNC255_Button_ENT,Double,,3562344901,False
Hardware_GNC255_Button_FUNC,Double,,1692828973,False
Hardware_GNC255_Button_MON,Double,,1044351046,False
Hardware_GNC255_Button_OBS,Double,,3943911100,False
Hardware_GNC255_Button_TF,Double,,3158965299,False
Hardware_GNC255_COMVolume,Double,,2929923691,False
Hardware_GNC255_COMVolume_Button,Double,,1217128446,False
Hardware_GNC255_FrequencyAdjust_Big,Double,,1944739374,False
Hardware_GNC255_FrequencyAdjust_Button,Double,,1432268926,False
Hardware_GNC255_FrequencyAdjust_Small,Double,,2637056197,False
Hardware_GNC255_NAVVolume,Double,,801057594,False
Hardware_GNC255_NAVVolume_Button,Double,,2235087443,False
Hardware_GTN650_DirectTo,Boolean,,3840371767,False
Hardware_GTN650_Home,Boolean,,2369811357,False
Hardware_GTN650_KnobLarge,Int32,,1237097573,False
Hardware_GTN650_KnobSmall,Int32,,1704091592,False
Hardware_GTN650_Select,Boolean,,3466546099,False
Hardware_GTN650_SquelchNav,Boolean,,672208088,False
Hardware_GTN650_Touch,Double3,,4264003232,False
Hardware_GTN650_Volume,Int32,,1022848173,False
Hardware_GTX335_Button_0,Double,,4270949682,False
Hardware_GTX335_Button_1,Double,,2308355492,False
Hardware_GTX335_Button_2,Double,,278914078,False
Hardware_GTX335_Button_3,Double,,1738069128,False
Hardware_GTX335_Button_4,Double,,4194058539,False
Hardware_GTX335_Button_5,Double,,2398843325,False
Hardware_GTX335_Button_6,Double,,401743879,False
Hardware_GTX335_Button_7,Double,,1626673297,False
Hardware_GTX335_Button_8,Double,,4031384832,False
Hardware_GTX335_Button_9,Double,,2269986198,False
Hardware_GTX335_Button_ALT,Double,,1417828403,False
Hardware_GTX335_Button_CLR,Double,,3194300776,False
Hardware_GTX335_Button_CRSR,Double,,454290477,False
Hardware_GTX335_Button_ENT,Double,,1639813741,False
Hardware_GTX335_Button_FUNC,Double,,3160295028,False
Hardware_GTX335_Button_IDNT,Double,,2047482530,False
Hardware_GTX335_Button_OFF,Double,,1464528123,False
Hardware_GTX335_Button_ON,Double,,602416678,False
Hardware_GTX335_Button_SBY,Double,,2870115870,False
Hardware_GTX335_Button_VFR,Double,,1583849593,False
Hardware_HeliSAS_ALT,Double,,1628270651,False
Hardware_HeliSAS_HDG,Double,,582713442,False
Hardware_HeliSAS_NAV,Double,,837888103,False
Hardware_HeliSAS_SAS,Double,,1432743115,False
Hardware_HeliSAS_SPD,Double,,2238663196,False
Hardware_HeliSAS_VRT,Double,,2888170001,False
Hardware_HookSelectSwitchTransform1_Output,Double,,4236533579,False
Hardware_HSI_SourceSelect,Double,,3784088370,False
Hardware_Hydraulics_AccumulatorTest,Double,,2805709881,False
Hardware_Hydraulics_Test,Double,,853651284,False
Hardware_InletBarrierFilter,Double,,2000728783,False
Hardware_Light_Instruments,Double,,1074440103,False
Hardware_Light_LandingLights,Double,,745366579,False
Hardware_Light_NavigationLights,Double,,1291129418,False
Hardware_Light_OffDayNight,Double,,1114842726,False
Hardware_Light_PanelLightsDimmer,Double,,4233706951,False
Hardware_Light_StrobeLight,Double,,2949171167,False
Hardware_Lightning_SearchLanding,Double,,3495907791,False
Hardware_Navigation_DirectionalGyroCorrection,Double,,1985319023,False
Hardware_Navigation_DirectionalGyroSlaveMode,Double,,1823870224,False
Hardware_Navigation_SelectedCourse1,Double,,1289823635,False
Hardware_OutsideAirTempratureSwitch,Double,,3492533072,False
Hardware_PressureSettingPilot,Double,,2455214785,False
Hardware_RPMIndicator_Brightness,Double,,3296928681,False
Hardware_Seat,Double,,1289350632,False
Hardware_TrafficAlertSystemMute,Double,,4015812076,False
Hardware_VEMD_Brightness_Minus,Double,,142176837,False
Hardware_VEMD_Brightness_Plus,Double,,4291312414,False
Hardware_VEMD_Enter,Double,,1478123016,False
Hardware_VEMD_off1,Double,,2820051637,False
Hardware_VEMD_off2,Double,,824165135,False
Hardware_VEMD_Reset,Double,,2985763115,False
Hardware_VEMD_Scroll,Double,,1227329648,False
Hardware_VEMD_Select,Double,,4022486067,False
Hardware_VEMD_Step_Minus,Double,,1828071881,False
Hardware_VEMD_Step_Plus,Double,,456881927,False
Hardware_VOR_OBS,Double,,2981788868,False
HeadMountedDisplay_Ipd,Double,m,3489008753,False
HeadMountedDisplay_Ipd_Max,Double,m,2826378733,False
HeadMountedDisplay_Ipd_Min,Double,m,2491032244,False
HeadMountedDisplayHolder_Switch,Double,,4061964072,False
Hmd_Compensation_Valid,Boolean,,1165018740,False
Hmd_EyeMeasurements_Ipd,Double,mm,2275361864,False
Hmd_EyeMeasurements_Left_EyeOpenness,Double,,1939124825,False
Hmd_EyeMeasurements_Left_PupilIrisRatio,Double,,1637121293,False
Hmd_EyeMeasurements_Right_EyeOpenness,Double,,2741961994,False
Hmd_EyeMeasurements_Right_PupilIrisRatio,Double,,2391146207,False
Hmd_Gaze_DirectionGlobal,Double3,,3493828033,False
Hmd_Gaze_FocusDistance,Double,m,3887057811,False
Hmd_Gaze_Global_Direction,Double3,,3828261084,False
Hmd_Gaze_Global_Origin,Double3,,4033249351,False
Hmd_Gaze_LeftPupilDiameterInMM,Double,mm,3519441899,False
Hmd_Gaze_Local_Direction,Double3,,2524343919,False
Hmd_Gaze_Local_Origin,Double3,,4065458540,False
Hmd_Gaze_RightPupilDiameterInMM,Double,mm,2759662879,False
Hmd_Gaze_Stability,Double,,2705846059,False
Hmd_Jump_Count,Int32,,1049384201,False
Hmd_Jump_SevereCount,Int32,,2342793968,False
Hmd_Position,Double3,m,2663217327,False
Hmd_Rotation,Double4,,4058842283,False
Ios_Aircraft_EmptyWeight,Double,kg,4151142229,False
Ios_Aircraft_Engine_StartDelay,Double,s,4017189394,True
Ios_Aircraft_Engine_StartDelay_Available,Boolean,,460690667,False
Ios_Aircraft_Engine_StartDelay_Max,Double,s,2418486814,False
Ios_Aircraft_Engine_StartDelay_Min,Double,s,2888438087,False
Ios_Aircraft_Load_Requested,Boolean,,340940040,True
Ios_Aircraft_Option_BatteyLowVoltage,Boolean,,2279816446,True
Ios_Aircraft_Option_BatteyLowVoltage_Available,Boolean,,4110880911,False
Ios_Aircraft_Option_BatteyWeak,Boolean,,2887966138,True
Ios_Aircraft_Option_BatteyWeak_Available,Boolean,,883755058,False
Ios_Aircraft_Option_BeforeStart,Boolean,,1412864661,True
Ios_Aircraft_Option_BeforeStart_Available,Boolean,,2674423246,False
Ios_Aircraft_Option_BubbleWindow,Boolean,,1227812759,True
Ios_Aircraft_Option_BubbleWindow_Available,Boolean,,2298410233,False
Ios_Aircraft_Option_ColdAndDark,Boolean,,3618676122,True
Ios_Aircraft_Option_ColdAndDark_Available,Boolean,,648560568,False
Ios_Aircraft_Option_DartWindow,Boolean,,1214396803,True
Ios_Aircraft_Option_DartWindow_Available,Boolean,,434319822,False
Ios_Aircraft_Option_GeoSurvey,Boolean,,3185678443,True
Ios_Aircraft_Option_GeoSurvey_Available,Boolean,,637238691,False
Ios_Aircraft_Option_GMeter,Boolean,,2127175028,True
Ios_Aircraft_Option_GMeter_Available,Boolean,,2255821264,False
Ios_Aircraft_Option_Heslo_BambiBucket,Boolean,,829475402,True
Ios_Aircraft_Option_Heslo_BigBag,Boolean,,1411714819,True
Ios_Aircraft_Option_Heslo_ConcreteBucket,Boolean,,585924022,True
Ios_Aircraft_Option_Heslo_TreeTrunk,Boolean,,1065638319,True
Ios_Aircraft_Option_Heslo_WallElement,Boolean,,2966325100,True
Ios_Aircraft_Option_HESLOCargoBox,Boolean,,983619083,True
Ios_Aircraft_Option_HESLOCargoBox_Available,Boolean,,1254799177,False
Ios_Aircraft_Option_HESLOCollective,Boolean,,3977403816,True
Ios_Aircraft_Option_HESLOCollective_Available,Boolean,,370308120,False
Ios_Aircraft_Option_HESLOConcreteHopper,Boolean,,2285135735,True
Ios_Aircraft_Option_HESLOConcreteHopper_Available,Boolean,,3850428931,False
Ios_Aircraft_Option_HOIST,Boolean,,3860786136,True
Ios_Aircraft_Option_HOIST_Available,Boolean,,2391607586,False
Ios_Aircraft_Option_HookSelectVisible,Boolean,,3047348492,True
Ios_Aircraft_Option_HookSelectVisible_Available,Boolean,,1272249991,False
Ios_Aircraft_Option_LargeWindow,Boolean,,1915942230,True
Ios_Aircraft_Option_LargeWindow_Available,Boolean,,2803731525,False
Ios_Aircraft_Option_LeftCyclic,Boolean,,3069590075,True
Ios_Aircraft_Option_LeftCyclic_Available,Boolean,,583286089,False
Ios_Aircraft_Option_LoadMeter,Boolean,,805160881,True
Ios_Aircraft_Option_LoadMeter_Available,Boolean,,2472587253,False
Ios_Aircraft_Option_MaximumPilotViewKit,Boolean,,1495146337,True
Ios_Aircraft_Option_MaximumPilotViewKit_Available,Boolean,,3779658766,False
Ios_Aircraft_Option_MirrorsA,Boolean,,945406349,True
Ios_Aircraft_Option_MirrorsA_Available,Boolean,,516685823,False
Ios_Aircraft_Option_MirrorsB,Boolean,,2706411575,True
Ios_Aircraft_Option_MirrorsB_Available,Boolean,,2267650558,False
Ios_Aircraft_Option_PedalsFlipped,Boolean,,73096138,True
Ios_Aircraft_Option_PedalsFlipped_Available,Boolean,,284222429,False
Ios_Aircraft_Option_Ralt,Boolean,,844304544,True
Ios_Aircraft_Option_Ralt_Available,Boolean,,2460246371,False
Ios_Aircraft_Option_SwingKit10m,Boolean,,575652859,True
Ios_Aircraft_Option_SwingKit10m_Available,Boolean,,2987448714,False
Ios_Aircraft_Option_SwingKit20m,Boolean,,537492898,True
Ios_Aircraft_Option_SwingKit20m_Available,Boolean,,265991492,False
Ios_Aircraft_Option_SwingKit30m,Boolean,,566957973,True
Ios_Aircraft_Option_SwingKit30m_Available,Boolean,,3528223937,False
Ios_Aircraft_Option_SwingKit50m,Boolean,,625371943,True
Ios_Aircraft_Option_SwingKit50m_Available,Boolean,,1923724060,False
Ios_Aircraft_Option_Tablet,Boolean,,2570633216,True
Ios_Aircraft_Option_Tablet_Available,Boolean,,3889566194,False
Ios_Aircraft_SkidFriction,Double,no-value,156751662,False
Ios_Aircraft_SkidFriction_Max,Double,no-value,2145268453,False
Ios_Aircraft_SkidFriction_Min,Double,no-value,1137905084,False
Ios_Aircraft_SkidFriction_Options,Double5,,2503582969,False
Ios_Aircraft_SkidVolume,Double,,3592127264,True
Ios_Aircraft_SkidVolume_Available,Boolean,,2318290373,False
Ios_Aircraft_Type,Int32,,3549226562,False
Ios_Animation_Santa_Available,Boolean,,4240394450,False
Ios_Animation_Santa_Id,Int32,,2248838199,False
Ios_Animation_Santa_Orientation,Double3,,1791424934,False
Ios_Animation_Santa_Position,Double3,,3321734281,False
Ios_Animation_Santa_State,Int32,,3964748886,False
Ios_Animation_Santa_State_Max,Int32,,2822376782,False
Ios_Animation_Santa_State_Min,Int32,,2486645271,False
Ios_Animation_Santa_Time,Double,,1928357862,False
Ios_ApproachPosition,Double3,,3706315026,True
Ios_ApproachPosition_Available,Boolean,,2374236827,False
Ios_CircuitBreaker_Clutch_Available,Boolean,,3810633088,False
Ios_CircuitBreaker_Clutch_Pulled,Boolean,,3759276115,True
Ios_CircuitBreakers_GeneratorReset,Boolean,,1776214908,True
Ios_CircuitBreakers_GeneratorReset_Available,Boolean,,2434718909,False
Ios_Cog_Body,Double2,,2840355407,True
Ios_Cog_Fuel,Double2,,1129907732,True
Ios_Cog_Fuel_Aux,Double2,,1128128022,True
Ios_Cog_LHSideCargo,Double2,,362955152,True
Ios_Cog_Passenger,Double2,,2122819504,True
Ios_Cog_Passenger_Back1,Double2,,1185350318,True
Ios_Cog_Passenger_Back2,Double2,,3752743700,True
Ios_Cog_Passenger_Back3,Double2,,2829673346,True
Ios_Cog_Passenger_Back4,Double2,,919467553,True
Ios_Cog_Pilot,Double2,,1314928026,True
Ios_Cog_RearCargo,Double2,,2988014268,True
Ios_Cog_RHSideCargo,Double2,,3911364189,True
Ios_Control_CabinAir,Double,0-1,4211937095,False
Ios_Control_CabinAir_Available,Boolean,,768262503,False
Ios_Control_CabinAir_Max,Double,0-1,2844641290,False
Ios_Control_CabinAir_Min,Double,0-1,2508257107,False
Ios_Control_MultiAxisController_Available,Boolean,,3966105084,False
Ios_Control_MultiAxisController_Enabled,Boolean,,2504563347,True
Ios_Control_MultiAxisController_Mode,Int32,,2152604565,True
Ios_Controls_FuelShutoff,Boolean,,1008227057,True
Ios_Controls_FuelShutoff_Available,Boolean,,282985074,False
Ios_Controls_Lighting_Cabin,Boolean,,3091671761,True
Ios_Controls_Lighting_Cabin_Available,Boolean,,3836170212,False
Ios_Controls_MixtureGuard_Available,Boolean,,273515474,False
Ios_Controls_MixtureGuard_Removed,Boolean,,3789756196,True
Ios_Controls_RadarAltimeter_DecisionHeightIncrement,Double,m,414624355,True
Ios_Controls_RadarAltimeter_DecisionHeightIncrement_Available,Boolean,,2090586901,False
Ios_Controls_RadarAltimeter_DecisionHeightIncrement_Max,Double,m,1734126425,False
Ios_Controls_RadarAltimeter_DecisionHeightIncrement_Min,Double,m,1532072960,False
Ios_Controls_RadarAltimeter_OnOff,Boolean,,3358837785,True
Ios_Controls_RadarAltimeter_OnOff_Available,Boolean,,43103889,False
Ios_Controls_RotorBrake,Double,0-1,3209739931,True
Ios_Controls_RotorBrake_Available,Boolean,,1235209475,False
Ios_Controls_RotorBrake_Max,Double,0-1,2134375580,False
Ios_Controls_RotorBrake_Min,Double,0-1,1127924677,False
Ios_Controls_TwistGrip,Boolean,,3687766012,True
Ios_Controls_TwistGrip_Available,Boolean,,3482790848,False
Ios_Develop_ReloadEnabled,Boolean,,943468927,False
Ios_Develop_ReloadParameters,Boolean,,2506134105,False
Ios_Environment_Reference_Altitude,Double,m,3742756340,True
Ios_Environment_Reference_Altitude_Max,Double,m,2989773112,False
Ios_Environment_Reference_Altitude_Min,Double,m,2386128481,False
Ios_Environment_ReferenceAltitude_FromRepos,Boolean,,1691641123,True
Ios_Environment_Weather_PatchyFog,String,,3411982844,True
Ios_Environment_Weather_Pressure_QNH,Double,Pa,122081800,True
Ios_Environment_Weather_Pressure_QNH_Max,Double,Pa,1210912507,False
Ios_Environment_Weather_Pressure_QNH_Min,Double,Pa,1948266914,False
Ios_Environment_Weather_Pressure_QNHAltitude,Double,m,3324312540,True
Ios_Environment_Weather_Pressure_QNHAltitude_Max,Double,m,1831839321,False
Ios_Environment_Weather_Pressure_QNHAltitude_Min,Double,m,1361221888,False
Ios_Environment_Weather_Pressure_Temp_FastChange,Boolean,,645398854,True
Ios_Environment_Weather_TemperatureOffset,Double,K,1129204651,True
Ios_Environment_Weather_TemperatureOffset_Max,Double,K,1549350126,False
Ios_Environment_Weather_TemperatureOffset_Min,Double,K,1616120759,False
Ios_Environment_Weather_Visibility,Double,0-1,1023312909,True
Ios_Environment_Weather_Visibility_Max,Double,0-1,2329239903,False
Ios_Environment_Weather_Visibility_Min,Double,0-1,3067633158,False
Ios_Environment_Weather_Wind_Blast_Enabled,Boolean,,1299788670,True
Ios_Environment_Weather_Wind_Direction,Double,rad,2273419918,True
Ios_Environment_Weather_Wind_Direction_Max,Double,rad,3186445797,False
Ios_Environment_Weather_Wind_Direction_Min,Double,rad,2178970300,False
